,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID
F1,1.0,0.10000000000000009,0.15000000000000013,0.20000000000000018,0.19999999999999996,0.15000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.01666666666666683,2.220446049250313e-16,0.06666666666666665,0.15000000000000013,0.0,0.0,2.220446049250313e-16
F1v,0.10000000000000009,1.0,0.1499999999999999,0.10000000000000009,0.1499999999999999,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666666666666683,2.220446049250313e-16,0.10000000000000009,0.10000000000000009,0.03333333333333344,0.0,0.03333333333333344
F2,0.15000000000000013,0.1499999999999999,1.0,0.2500000000000002,0.25,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.01666666666666683,2.220446049250313e-16,0.0,0.20000000000000018,0.1333333333333333,0.0,0.06666666666666687
F3,0.20000000000000018,0.10000000000000009,0.2500000000000002,1.0,0.2500000000000002,0.25,0.0,0.0,0.0,0.0,0.016666666666666607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000266,2.220446049250313e-16,0.050000000000000266,0.2500000000000002,0.01666666666666683,0.0,0.050000000000000266
F4,0.19999999999999996,0.1499999999999999,0.25,0.2500000000000002,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666687,2.220446049250313e-16,0.0,0.25,0.1499999999999999,0.0,0.06666666666666687
IN,0.15000000000000013,0.10000000000000009,0.20000000000000018,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.016666666666666607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000266,2.220446049250313e-16,0.050000000000000266,0.25,0.0,0.0,0.01666666666666683
Raug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.13333333333333353,0.20000000000000018,0.18333333333333335,0.18333333333333335,0.20000000000000018,0.2500000000000002,0.050000000000000266,0.19999999999999996,0.20000000000000018,0.18333333333333335,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.19999999999999996,0.050000000000000266
deg_overlap,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,1.0,0.19999999999999996,0.19999999999999996,0.13333333333333353,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.050000000000000266,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.20000000000000018,0.11666666666666692
N3,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,1.0,0.20000000000000018,0.08333333333333348,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.20000000000000018,0.2500000000000002,2.220446049250313e-16,0.19999999999999996,0.19999999999999996,0.18333333333333335,0.1333333333333333,0.08333333333333348,0.11666666666666692,0.0,0.1166666666666667,0.19999999999999996,0.19999999999999996,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.19999999999999996,2.220446049250313e-16
SI,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.20000000000000018,1.0,0.08333333333333348,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.20000000000000018,0.18333333333333335,2.220446049250313e-16,0.19999999999999996,0.19999999999999996,0.2500000000000002,0.1333333333333333,0.08333333333333348,0.18333333333333357,0.0,0.18333333333333335,0.19999999999999996,0.19999999999999996,0.2500000000000002,0.0,2.220446049250313e-16,0.11666666666666692,0.0,0.0,0.19999999999999996,2.220446049250313e-16
N4,0.0,0.0,0.0,0.016666666666666607,0.0,0.016666666666666607,0.13333333333333353,0.13333333333333353,0.08333333333333348,0.08333333333333348,1.0,0.13333333333333353,0.13333333333333353,0.13333333333333353,0.18333333333333335,0.13333333333333353,2.220446049250313e-16,0.13333333333333353,0.13333333333333353,0.13333333333333353,0.06666666666666687,0.01666666666666683,0.06666666666666665,0.0,0.06666666666666665,0.13333333333333353,0.13333333333333353,0.18333333333333335,0.01666666666666683,2.220446049250313e-16,0.18333333333333335,0.0,0.0,0.13333333333333353,2.220446049250313e-16
kDN,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.13333333333333353,1.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.18333333333333357,0.050000000000000266,0.19999999999999996,0.20000000000000018,0.18333333333333335,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.20000000000000018,0.11666666666666692
D3,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.13333333333333353,0.20000000000000018,1.0,0.18333333333333335,0.20000000000000018,0.2500000000000002,0.050000000000000266,0.19999999999999996,0.20000000000000018,0.18333333333333335,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.19999999999999996,0.050000000000000266
CM,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.13333333333333353,0.20000000000000018,0.18333333333333335,1.0,0.20000000000000018,0.2500000000000002,0.050000000000000266,0.19999999999999996,0.20000000000000018,0.18333333333333335,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.19999999999999996,0.050000000000000266
Borderline,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.20000000000000018,0.20000000000000018,0.20000000000000018,1.0,0.20000000000000018,0.050000000000000266,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.1333333333333333,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.20000000000000018,0.20000000000000018,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.20000000000000018,0.11666666666666692
N1,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000002,0.18333333333333335,0.2500000000000002,0.18333333333333335,0.13333333333333353,0.18333333333333357,0.2500000000000002,0.2500000000000002,0.20000000000000018,1.0,0.050000000000000266,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.1166666666666667,0.06666666666666687,0.1166666666666667,0.0,0.1166666666666667,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.0,2.220446049250313e-16,0.050000000000000266,0.0,0.0,0.18333333333333335,0.050000000000000266
T1,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000266,0.050000000000000266,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,1.0,0.050000000000000266,2.220446049250313e-16,0.050000000000000266,0.18333333333333357,0.016666666666666607,2.220446049250313e-16,0.1166666666666667,2.220446049250313e-16,0.050000000000000266,0.050000000000000266,2.220446049250313e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.050000000000000266,2.220446049250313e-16
Clust,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.13333333333333353,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.20000000000000018,0.18333333333333335,0.050000000000000266,1.0,0.2500000000000002,0.2500000000000002,0.1166666666666667,0.06666666666666687,0.18333333333333335,0.0,0.18333333333333335,0.19999999999999996,0.18333333333333357,0.25,0.0,2.220446049250313e-16,0.11666666666666692,0.0,0.0,0.18333333333333335,0.06666666666666687
